Id,Artist Name,Track Name,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,Class,duration_ms_standard_log,loudness_capped,key_10.0,key_11.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_Unknown,mode_0.0,time_signature_-1.0,time_signature_0.0,time_signature_1.0
36,Johnny Cosmic,Kingdom (with The Movement),0.1304347826086956,0.8716814159292032,-0.5552407932011331,-0.31592778793418663,0.3105590062111801,-0.0553743130880029,1.083326062298229,-0.0567018428098913,-0.0978552278820374,-1.0916524944150465,0.7136671596323179,10,0.6105228615480609,-0.31592778793418663,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37,Sonna,Something's Gotta Give,-0.5652173913043478,0.5353982300884955,-0.6685552407932009,-0.18110146252285192,0.8053830227743269,0.7533258054512066,0.0,0.648921089935423,0.0442359249329759,-0.8333165439063268,-0.9330777139888321,5,-4.199457123867979,-0.18110146252285192,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,Urban Dance Squad,Demagogue,-0.3043478260869565,0.4336283185840706,0.7960339943342778,0.1925274223034734,0.3146997929606625,-0.1875390490981256,-0.06740947561294822,3.232005040163805,0.5509383378016087,-0.5982803676291947,0.39316936929686547,10,0.30340890150183997,0.1925274223034734,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
39,Betcha,July,0.4782608695652174,0.2743362831858404,-0.1161473087818694,0.3339808043875686,-0.432712215320911,-0.1917185079545613,0.32248494895733354,-0.4744054181760907,0.2319034852546915,-0.4758795190718015,-0.015414699640356935,1,-0.21145195370176634,0.3339808043875686,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40,ED.,Sonic Boom,-0.5217391304347826,1.566371681415929,0.0764872521246459,-0.5163391224862888,2.58592132505176,-0.2185416941001703,0.28060378675508246,-0.1260040951330918,0.6099195710455763,-0.11972244114318227,0.11295529718617504,6,-0.0296738921101179,-0.5163391224862888,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41,Corey Harper,On the Run,-0.5695652173913044,-0.592920353982301,-0.5297450424929178,-0.1091179159049359,-0.4161490683229815,0.7010068404319418,0.0,-0.3868325720585919,-1.1423592493297583,-0.8689654355078605,-25.507822851497984,0,,-0.1091179159049359,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
42,James Taylor,Mexico,-1.7826086956521738,1.0132743362831855,-0.5722379603399432,-1.47040676416819,-0.3685300207039338,0.4726401838814894,-0.06828130180612511,-0.0630020475665459,0.7707774798927614,-0.09637526147063527,-0.3879995682858069,10,-0.9167202677618842,-1.47040676416819,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
43,"Bickram Ghosh, Kala Ramnath",Rasiya,-1.0,0.8274336283185837,-0.422096317280453,-0.3879113345521024,-0.1532091097308489,1.449314538096229,1.5195881685716779,-0.2368876988502126,-0.6581769436997318,0.30609693227540163,-24.385642954036662,0,,-0.3879113345521024,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
44,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,0.6956521739130435,0.3053097345132741,-0.6373937677053824,-0.7128656307129796,-0.4285714285714286,-0.2047704024448338,-0.018672018148503604,-0.1827059379429831,-0.24798927613941,-0.35727110579116733,0.30528763464492276,10,0.20676333194152127,-0.7128656307129796,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
45,Thornhill,Reptile,-0.217391304347826,-0.3451327433628318,0.8101983002832862,1.0663848263254114,3.3933747412008284,-0.2204070008557578,0.10784399267079661,1.5687509844069931,-0.5965147453083108,0.11851360239871528,0.16669974679803887,8,0.04027650509776586,1.0663848263254114,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
46,J.I the Prince of N.Y,R&B Shit (feat. A Boogie Wit da Hoodie),0.9130434782608696,-0.0132743362831858,-0.6827195467422095,-0.8847120658135282,7.01656314699793,0.9084699786382616,0.0,-0.2614584974011656,0.0415549597855228,-0.4940121002388049,0.042220869020779095,5,-0.12707172708498304,-0.8847120658135282,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
47,Cody Jinks,What Else Is New,0.0,-0.1460176991150443,-0.2776203966005665,0.0396480804387569,-0.422360248447205,-0.2153231158505959,0.0,-0.4756654591274217,0.9128686327077746,-0.5691971296005499,-0.47704593616241014,10,-1.1499460130673966,0.0396480804387569,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
48,R. D. Burman,"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",-0.3478260869565217,-0.0752212389380531,-0.6288951841359773,-0.7862202925045705,-0.2339544513457558,1.7009149189430153,9.65151382950877,-0.107103480863128,-0.1568364611260053,-0.20263455738132355,-25.274270484292288,3,,-0.7862202925045705,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
49,R.B James,Let Me Reach That Mountain,0.1304347826086956,0.7035398230088491,-1.6657223796033995,-2.948011882998172,0.2650103519668737,1.624401896233321,15.445074600820174,-0.1449047094030556,-0.8083109919571044,-1.0687793691520948,-25.464978432340345,7,,-2.948011882998172,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,Swiss Portrait,Cassette,-0.1739130434782608,0.2035398230088492,0.0934844192634561,-0.3447212065813528,-0.2939958592132506,0.796849191874335,16.055841549603006,0.1197038903764371,0.6206434316353886,-0.04927795587738599,0.10552133695199793,6,-0.03961448341471348,-0.3447212065813528,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
51,The Wallflowers,One Headlight,1.173913043478261,0.6902654867256632,-0.4532577903682717,-0.4466407678244972,-0.401656314699793,-0.2187415697649222,0.018846522991013002,-0.4416443534414868,0.727882037533512,-0.29697138489070074,0.9554108761083533,10,0.8062599317153786,-0.4466407678244972,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
52,Hanan Ben Ari,◊ê◊ú◊ï◊£ ◊î◊¢◊ï◊ú◊ù,0.4347826086956521,0.1681415929203536,-0.7535410764872521,-0.2960466179159047,0.0621118012422359,1.3494577117771498,0.0,0.0252008190266183,-0.698391420911528,0.17665637573552506,0.07465969880897237,9,-0.08160977934598132,-0.2960466179159047,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
53,Black Mountain,Wucan,0.0,-0.0929203539823009,-0.2436260623229461,-0.6881855575868373,-0.4451345755693582,-0.1828098128960741,11.326760317598813,-0.2709088045361474,-0.1005361930294905,-0.4186137463927423,1.309356775047671,10,1.0530267908432285,-0.6881855575868373,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
54,Limp Bizkit,Nookie,1.0,0.1238938053097341,0.6515580736543912,0.23251828153564888,0.7225672877846792,-0.2144515815395891,1.1932641130791382,3.7108206016695537,-0.5268096514745307,-0.5330741835894217,0.7736786230246507,8,0.6615765705519105,0.23251828153564888,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
55,Garbage,#1 Crush,0.0869565217391304,0.4513274336283184,-0.2039660056657222,-0.032563985374771294,-0.4865424430641823,-0.2202509480919785,0.21429194660151812,1.2726413608442275,-0.0951742627345843,-0.6128575407242369,0.781420243456392,10,0.6680364750313904,-0.032563985374771294,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
56,The Cardigans,My Favourite Game,1.0,0.1814159292035394,0.2209631728045328,0.1893281535648995,-0.3478260869565218,-0.2204515084629563,-0.04275368641479801,-0.3534414868483225,-0.1514745308310991,0.5517756300479387,0.12732352179977488,6,-0.01064768547772488,0.1893281535648995,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
57,Polo G,RAPSTAR,1.9565217391304348,1.079646017699115,-0.4617563739376769,0.034620658135283304,4.0351966873706,0.7473383556567605,0.0,0.0,-0.116621983914209,-0.9249038558400542,-25.900660270967386,9,,0.034620658135283304,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
58,Sarcastic Sounds,say goodbye,0.8260869565217391,0.7300884955752208,-0.8045325779036827,-0.5821526508226691,0.9047619047619048,1.5905404153500835,-0.027222755431463203,0.1260040951330917,-0.1675603217158176,-0.6647190931339144,-2.084169474635687,6,,-0.5821526508226691,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
59,Evergrey,The Beholder,0.217391304347826,-0.1460176991150443,0.4985835694050993,-0.0129113345521024,-0.0227743271221532,-0.216054288072672,-0.06822790332431722,-0.2097968183965979,0.0442359249329759,0.4018559230135641,1.2214342563273504,8,0.9954528667460347,-0.0129113345521024,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,2.0869565217391304,0.1814159292035394,-0.2351274787535409,-0.21720749542961612,-0.3043478260869566,0.2504542743192607,0.0,-0.2286974326665616,0.6394101876675602,0.6643398496062385,-25.211796856252718,9,,-0.21720749542961612,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
61,Pit Pony,Dutch Courage,-0.8260869565217391,-1.7123893805309731,0.6147308781869691,0.8529478976234003,0.5217391304347827,-0.2205470050057959,1.6626821394293694,0.5670184280989132,-0.1541554959785522,0.7543627819883025,0.6096497826288473,1,0.5176430697784995,0.8529478976234003,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
62,Vertilizar,Nobody's Favorite,-0.782608695652174,-0.5265486725663718,0.7422096317280454,0.9493829981718462,0.391304347826087,-0.2205645834832831,3.072681266905157,-0.0693022523232005,-0.3659517426273458,-0.5939901752223613,0.2887385622238854,8,0.187837699150695,0.9493829981718462,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
63,The Blue Room Band,Emily,0.3478260869565217,-0.0929203539823009,-1.2294617563739376,-1.908478062157221,-0.3913043478260871,1.636085040268719,15.39272314806736,0.3591116711293116,-0.7037533512064341,-0.32171702507155275,-24.83607118009804,7,,-1.908478062157221,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
64,Fu Manchu,Eatin' Dust,0.1739130434782608,-1.1194690265486726,0.6458923512747878,0.4276736745886653,0.7018633540372672,-0.220231230848866,0.6592792950004364,0.3087100330760748,-0.2077747989276138,-0.659504494628371,-0.21534754751814647,10,-0.5481201960428113,0.4276736745886653,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
65,Primal Scream,Gentle Tuesday,-0.5652173913043478,-0.5265486725663718,0.6260623229461759,0.3451782449725776,-0.0496894409937889,-0.2202650319215514,0.0034900968501876003,1.297842179870846,0.5563002680965146,0.17710672742464006,0.19780337799313993,1,0.07930137568974693,0.3451782449725776,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
66,Satish Vyas,Awakening The Soul 2,-1.2173913043478262,-1.2123893805309731,-0.6203966005665722,-1.5273080438756852,-0.2960662525879917,1.467940021268555,16.073292033853942,-0.2828791935737912,0.2399463806970508,-0.33638900904851377,3.8079967433882174,6,2.1407132214563624,-1.5273080438756852,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
67,The Receiving End Of Sirens,This Armistice,-0.4782608695652174,-0.3893805309734514,0.481586402266289,0.0800959780621571,-0.1449275362318842,-0.2191892300941272,-0.060675333740511206,1.7010552842967397,-0.8029490616621983,0.6154174345360489,1.2610510230424372,10,1.0216719005119443,0.0800959780621571,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
68,Matt Schofield,Anything But Time,-0.5652173913043478,0.1150442477876102,0.0736543909348442,0.3166133455210237,-0.2277432712215321,-0.1830877835971541,0.08986999389233051,-0.2475980469365254,0.6474530831099194,0.06966229548996469,0.10511971666790683,2,-0.0401534261611798,0.3166133455210237,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
69,The Black Crowes,Sometimes Salvation,-0.1304347826086956,-0.7920353982300886,-0.1048158640226626,0.4797760511882998,-0.2712215320910973,-0.2132431253244901,0.0,-0.4384942510631595,-0.3176943699731903,0.670312935167134,0.7277091853565298,10,0.6226273160905478,0.4797760511882998,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
70,Rosie Flores,Simple Case of the Blues,-0.2608695652173913,0.4646017699115042,-0.1954674220963171,0.0517595978062157,-0.1469979296066253,0.4704367468760679,-0.06691388186022161,-0.0630020475665459,0.695710455764075,-0.29320265233442183,0.10874269146649594,2,-0.03529874968272674,0.0517595978062157,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
71,Immortal,Blashyrkh - Mighty Ravendark,-0.1304347826086956,-1.008849557522124,0.8243626062322947,0.19458409506398539,2.213250517598344,-0.1449847836887467,11.291859349096939,0.5985194518821861,-1.1981233243967826,0.406169818140877,0.6406666800807825,8,0.5459524986912273,0.19458409506398539,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
72,Asha Bhosle,Koi Mar Jaye - Deewaar / Soundtrack Version,-1.5217391304347827,-0.1902654867256638,0.6317280453257793,0.7089808043875685,6.291925465838509,1.383138144514107,-0.06823261495506501,0.693022523232005,0.6983914209115281,0.21699840599204775,-24.568765393946293,3,,0.7089808043875685,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
73,Make Them Suffer,Uncharted,-0.0869565217391304,-0.2300884955752214,0.5892351274787537,0.6753884826325411,0.5072463768115941,-0.2202115137437564,0.008027222755431402,0.0126004095133091,-0.5965147453083108,-0.00030813536623669995,0.7976387929078471,8,0.681479324589406,0.6753884826325411,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
74,"Manuel de Falla, Mischa Maisky, Pavel Gililov",7 Canciones populares españolas - Arranged by Mischa Maisky: No.5: Nana,-0.3243478260869565,-1.6194690265486726,-1.804886685552408,-3.5965150822669103,0.0020703933747411,1.7221975238281604,15.637029927580489,-0.4674751929437706,-1.1608579088471849,-0.7030937975906185,-25.754090039792995,7,,-3.5965150822669103,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
75,Walter Wolfman Washington,Steal Away,-0.9130434782608696,-0.0044247787610619,-0.9008498583569404,-1.020680987202925,0.2298136645962732,0.5336469252375474,0.0,-0.1575051189163648,-0.215817694369973,0.6321752579152271,0.46520465069822853,2,0.37818510080829554,-1.020680987202925,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
76,Lazy Lester,I Made up My Mind,-0.5217391304347826,0.3849557522123891,-0.4107648725212462,-0.7997029250457037,-0.0331262939958593,0.9866242319606808,2.217607538609197,3.597416916049771,0.6045576407506701,0.27025841891003005,0.5461011396950695,2,0.45789725392233155,-0.7997029250457037,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
77,Wanderlust,Baile Amargo,-0.6521739130434783,-1.088495575221239,0.6855524079320113,-0.060900365630712994,0.0144927536231883,-0.2190259243736517,1.594625250850711,-0.485745786738069,0.5187667560321717,0.23645833950591674,-0.43388231482755235,10,-1.032311664328122,-0.060900365630712994,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
78,Bruce Springsteen,Dancing In the Dark,1.434782608695652,-0.0796460176991151,0.6883852691218131,0.31387111517367466,-0.2173913043478261,-0.1883744449628381,0.0,0.3717120806426208,0.0388739946380697,0.6793910771108758,-25.21799741678913,10,,0.31387111517367466,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
79,Spiritbox,Constance,0.6086956521739131,-0.915929203539823,-0.0736543909348439,-0.15002285191956122,-0.0248447204968944,-0.2109119888027627,2.182706570107321,0.5166167900456764,-0.9343163538873992,-0.18499973334439476,0.6115005384546877,8,0.5193475163764185,-0.15002285191956122,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
