Class,key_4.0,tempo_capped,speechiness,key_6.0,acousticness,speechiness_log,key_3.0,mode_major,key_11.0,time_signature_4,duration_ms_standard_log,Popularity,acousticness_log,instrumentalness_log,key_5.0,time_signature_5,tempo_Medium,key_8.0,tempo_density,danceability,vocal_polarity,key_2.0,key_9.0,key_Unknown,energy,valence,key_7.0,acoustic_electronic_polarity,log_acousticness,liveness,key_10.0,activation_valence_index,time_signature_3,log_duration_in min/ms,loudness_capped,loudness,instrumentalness,tempo_Fast
5,False,-0.833316543906327,0.8053830227743269,False,0.7747038343809145,0.5907727702564068,False,False,False,True,-0.93307771398883,-0.5652173913043478,0.5736335551358163,-0.02577970628749094,False,False,False,False,0.4936484235155123,0.5353982300884955,0.7839829699231723,False,False,False,-0.6685552407932009,0.0442359249329759,False,0.754591252947059,0.7533258054512065,0.648921089935423,False,-0.15098818860532826,False,-0.933077713988826,-0.1811014625228518,-0.1811014625228518,-0.0254502468534872,False
10,False,-0.5982803676291948,0.3146997929606625,False,-0.1627450522232866,0.27360834524011896,False,True,False,True,0.3931693692968646,-0.3043478260869565,-0.17762665776814693,-0.02656310260918944,False,False,False,False,-0.8433693021411952,0.4336283185840706,0.4889574337313669,True,False,False,0.7960339943342778,0.5509383378016087,False,-0.676067280013249,-0.1875390490981258,3.232005040163805,False,1.105079893119233,False,0.3931693692968646,0.1925274223034735,0.1925274223034735,-0.0262134065781239,False
1,False,-0.4758795190718016,-0.432712215320911,True,-0.1662499707923452,-0.5668885472645024,False,False,False,True,-0.0154146996403569,0.4782608695652174,-0.18182164672063425,0.3090985793577088,False,False,False,False,17.092362547185125,0.2743362831858404,-0.6078112805995238,False,False,False,-0.1161473087818694,0.2319034852546915,False,-0.08982782709217382,-0.1917185079545613,-0.4744054181760907,False,-0.14390695565568878,False,-0.0154146996403527,0.3339808043875687,0.3339808043875687,0.362196648355469,False
6,False,-0.1197224411431823,2.58592132505176,False,-0.1886206977124564,1.2770154354698078,False,True,False,True,0.1129552971861748,-0.5217391304347826,-0.2090196371775572,0.27799146900970345,False,False,False,False,-0.5876915472334849,1.566371681415929,1.1406379086095677,False,False,False,0.0764872521246459,0.6099195710455763,False,-0.23176225125169614,-0.2185416941001705,-0.1260040951330918,True,0.05353208333439469,False,0.112955297186179,-0.5163391224862887,-0.5163391224862887,0.3204749322022112,False
0,False,-0.8689654355078608,-0.4161490683229815,False,0.7139519125172324,-0.5381095827144593,False,True,False,True,-25.507822851497927,-0.5656521739130436,0.5388017640744537,-0.005665836308684405,False,False,False,False,0.01802499352943602,-0.592920353982301,-0.2874568321305575,False,True,False,-0.5297450424929178,-1.1423592493297583,False,0.6424796679379152,0.7010068404319418,-0.3868325720585919,False,1.552067694549233,False,-25.507822851497924,-0.1091179159049358,-0.1091179159049358,-0.0056498157290869,False
10,False,-0.0963752614706353,-0.3685300207039338,False,0.4615977755450149,-0.45970487704516116,False,True,True,True,-0.387999568285806,-1.7826086956521738,0.37953020414906696,-0.027455387016336933,False,False,False,False,0.13669233493055793,1.0132743362831855,-0.19402561619161465,False,False,False,-0.5722379603399432,0.7707774798927614,False,0.567081783435721,0.4726401838814894,-0.0630020475665459,False,-1.2550695769345392,False,-0.3879995682858018,-1.47040676416819,-1.47040676416819,-0.0270819136360475,False
0,False,0.3060969322754017,-0.1532091097308489,False,1.700002336612379,-0.16630149760977098,False,False,False,False,-24.38564295403661,-1.0,0.9932526384219011,0.9379513842869129,False,False,False,False,-0.007787149647763875,0.8274336283185837,-0.8206692611236588,True,False,False,-0.422096317280453,-0.6581769436997318,False,0.8663917456965012,1.449314538096229,-0.2368876988502126,False,0.6737665791276832,False,-24.38564295403661,-0.3879113345521023,-0.3879113345521023,1.5547423684027537,False
10,False,-0.3572711057911674,-0.4285714285714286,False,-0.1771619506040143,-0.5596157879354228,False,False,True,True,0.3052876346449221,0.6956521739130435,-0.1949958784757723,0.022092652392263764,False,False,False,False,-0.6487999654354668,0.3053097345132741,-0.3333961945493691,False,False,False,-0.6373937677053824,-0.24798927613941,False,0.23820793716263197,-0.2047704024448337,-0.1827059379429831,False,0.35247219087743575,False,0.3052876346449221,-0.7128656307129795,-0.7128656307129795,0.0223385021903901,False
8,False,0.1185136023987153,3.3933747412008284,False,-0.1901684697525527,1.4800976655213558,False,False,True,True,0.1666997467980385,-0.217391304347826,-0.2109290402968513,0.13834603007037602,False,False,False,False,0.3927987526657165,-0.3451327433628318,1.4602317057756042,False,False,False,0.8101983002832862,-0.5965147453083108,False,-0.7067140475372513,-0.2204070008557578,1.5687509844069931,False,-1.3683693041287661,False,0.1666997467980427,1.0663848263254114,1.0663848263254114,0.1483728530700229,False
5,False,-0.494012100238805,7.01656314699793,True,0.9616328247307052,2.081509794743895,False,False,False,True,0.042220869020779,0.9130434782608696,0.6737772002712098,-0.02577970628749094,False,False,False,False,-6.479297956570199,-0.0132743362831858,2.174096314535099,False,False,False,-0.6827195467422095,0.0415549597855228,False,0.8283939410084677,0.9084699786382618,-0.2614584974011656,False,-0.14775833127434174,False,0.0422208690207832,-0.8847120658135281,-0.8847120658135281,-0.0254502468534872,False
10,False,-0.56919712960055,-0.422360248447205,False,-0.1859476131504544,-0.5488048718312071,False,True,False,False,-0.4770459361624091,0.0,-0.20573055774141544,0.0,False,False,False,True,0.6598014332606381,-0.1460176991150443,-0.30271359332529746,False,False,False,-0.2776203966005665,0.9128686327077746,False,-0.0010098058405756086,-0.215323115850596,-0.4756654591274217,False,-0.7516193862761628,False,-0.4770459361624006,0.039648080438757,0.039648080438757,0.0,False
3,False,-0.2026345573813236,-0.2339544513457558,False,2.094889828726312,-0.2665136480143027,True,True,False,True,-25.27427048429223,-0.3478260869565217,1.129752308968678,2.366095797499049,False,False,False,False,0.003601986480112238,-0.0752212389380531,-2.245862852957327,False,False,False,-0.6288951841359773,-0.1568364611260053,False,1.0880417239130837,1.7009149189430155,-0.107103480863128,False,0.19300690038131674,False,-25.274270484292227,-0.7862202925045704,-0.7862202925045704,9.655708921493638,False
7,False,-1.068779369152095,0.2650103519668737,False,1.971049372619576,0.23508030551902265,False,False,False,True,-25.46497843234029,0.1304347826086956,1.0889152145246777,2.798939288285013,False,False,False,False,0.02240126950212016,0.7035398230088491,-2.1817529971320115,False,True,False,-1.6657223796033995,-0.8083109919571044,False,1.7311006366199269,1.624401896233321,-0.1449047094030556,False,3.5409527060243966,False,-25.46497843234028,-2.948011882998172,-2.948011882998172,15.427212989360962,False
6,False,-0.049277955877386,-0.2939958592132506,False,0.826109306727107,-0.348134176369056,False,True,False,True,0.1055213369519977,-0.1739130434782608,0.6021876416774955,2.83530848203061,False,False,False,False,-0.25940455702904036,0.2035398230088492,-2.7595152190760124,False,False,False,0.0934844192634561,0.6206434316353886,False,0.28101783599639696,0.7968491918743351,0.1197038903764371,True,0.08403742355197706,False,0.1055213369519977,-0.3447212065813527,-0.3447212065813527,16.03565468326264,False
10,False,-0.2969713848907008,-0.401656314699793,False,-0.1887865971913919,-0.5135899655401406,False,True,False,True,0.9554108761083512,1.173913043478261,-0.2092241240817477,0.057999255020232135,False,False,False,False,-0.17293909774558128,0.6902654867256632,-0.3239600148580249,True,False,False,-0.4532577903682717,0.727882037533512,False,0.11013449406852328,-0.2187415697649224,-0.4416443534414868,False,-0.9568426870986554,False,0.9554108761083512,-0.4466407678244971,-0.4466407678244971,0.0597142062443501,False
9,False,0.1766563757355251,0.0621118012422359,False,1.5527957567119188,0.060259191518196725,False,False,False,True,0.0746596988089722,0.4347826086956521,0.9371891337711447,-0.025414093503022227,False,False,False,False,1.309263037474677,0.1681415929203536,0.2889377430387168,False,False,False,-0.7535410764872521,-0.698391420911528,False,1.0441910731724384,1.34945771177715,0.0252008190266183,True,1.3403907923594003,False,0.0746596988089765,-0.2960466179159046,-0.2960466179159046,-0.0250938738613448,False
10,False,-0.4186137463927424,-0.4451345755693582,False,-0.1587728111783536,-0.5890296731417161,False,True,False,True,1.309356775047668,0.0,-0.1728935142046331,2.511595444909238,False,False,False,False,-0.17785491349560467,-0.0929203539823009,-2.6822878032973905,False,False,False,-0.2436260623229461,-0.1005361930294905,False,-0.001757008171928401,-0.1828098128960743,-0.2709088045361474,False,-0.00591970696941066,False,1.3093567750476722,-0.6881855575868372,-0.6881855575868372,11.324577567623948,False
8,False,-0.5330741835894218,0.7225672877846792,False,-0.185223263312849,0.543815787168636,False,True,True,True,0.7736786230246491,1.0,-0.20484114598558611,0.8018494050031613,False,False,False,False,-0.38233179504463893,0.1238938053097341,-0.03156919040869581,False,False,False,0.6515580736543912,-0.5268096514745307,False,-0.6003576829155816,-0.2144515815395893,3.7108206016695537,False,-0.9926054607004311,False,0.7736786230246533,0.232518281535649,0.232518281535649,1.229660663375287,False
10,False,-0.612857540724237,-0.4865424430641823,False,-0.1900390214267355,-0.6665879074875908,False,False,False,True,0.7814202434563903,0.0869565217391304,-0.210769207076994,0.2266697655410843,False,False,False,False,-0.4350835957375807,0.4513274336283184,-0.6239160775113861,False,False,False,-0.2039660056657222,-0.0951742627345843,True,-0.05181780168500812,-0.2202509480919787,1.2726413608442275,False,-0.019552354000514617,False,0.7814202434563945,-0.0325639853747712,-0.0325639853747712,0.2544155482928864,False
6,False,0.5517756300479388,-0.3478260869565218,False,-0.1902053882281468,-0.4274440148269397,False,False,False,True,0.1273235217997746,1.0,-0.2109746291826351,-0.0016528498017039698,True,False,False,False,2.3986326888737657,0.1814159292035394,-0.18800322349333456,False,False,False,0.2209631728045328,-0.1514745308310991,False,-0.32630506186909786,-0.2204515084629563,-0.3534414868483225,False,-0.16144192242738553,False,0.1273235217997788,0.1893281535648996,0.1893281535648996,-0.0016514845977331,False
9,False,-0.9249038558400544,4.0351966873706,True,0.7676939972427974,1.616452589433485,False,True,False,True,-25.90066027096733,1.9565217391304348,0.569675870753062,-0.025414093503022227,False,False,False,False,0.018934716351881733,1.079646017699115,1.74008920282268,False,False,False,-0.4617563739376769,-0.116621983914209,False,0.6185167291682888,0.7473383556567607,0.0,False,0.07285009437398575,False,-25.90066027096732,0.0346206581352834,0.0346206581352834,-0.0250938738613448,False
6,False,-0.6647190931339145,0.9047619047619048,False,1.9173072878940112,0.6443570163905133,False,True,False,True,-2.0841694746356825,0.8260869565217391,1.0706610291473975,0.013725688752855783,False,False,False,True,0.17575304922581467,0.7300884955752208,0.7971115086665957,False,False,False,-0.8045325779036827,-0.1675603217158176,False,1.1632894771162388,1.5905404153500835,0.1260040951330917,False,0.2900656415011194,False,-2.084169474635678,-0.582152650822669,-0.582152650822669,0.0138203184757666,False
