Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log,GrLivArea_log,TotalBsmtSF_log,LotArea_log,1stFlrSF_scaled,GarageArea_scaled,HouseAge,RemodAge,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,CentralAir_Y,TotalSF,OverallQual_GrLivArea,BathPerRoom,GarageQuality,FireplacesPerSF,FrontageRatio,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_Stone,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasW,Heating_Grav,Heating_OthW,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed
-0.6155311512047376,3.254922237478664,-2.09294684380964,-1.1002369031955501,0.002633012998881914,-0.5605689323197035,1.1431987609660068,0.9895318977923097,-0.03235590930664959,0.0,3,4,3,0.09959577392442857,-0.2897573057420456,-1.1562582928230103,-1.5360474336503849,0.0,-0.15267730479038155,-0.7796050136701824,-0.11321979000221992,-0.8839084311828018,1.133613272409687,-0.24470205493557656,-0.9720769499403378,-0.7171590007194856,-1.08806304535276,-0.19223226273338156,0.0,-0.9381850520278723,-0.9206365314474275,0,1.116438806074794,0.4092915910936164,0.36214687828258907,3,3,-0.7528338308686585,-0.2631887173599056,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-0.12034320011132021,0.14473945123558488,148000,11.904974309480185,-0.8537030206595958,-1.8092037157283287,-2.2532930242414664,-0.15267730479038186,0.3621468782825892,-1.1353653684010858,-0.9809524225105455,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,-1.4411689114043063,-0.6495307454111093,-0.9615906811320829,1.1030632721102644,-0.8933848117573663,0.8557896781907077,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.6107881653625982,1.7038538735349282,-1.7208622094660024,-0.8042317788087576,1.6153534748140348,-0.5605689323197035,0.9800900835936763,0.749011128159472,-0.5539678704929726,0.0,3,4,3,1.9497512182314698,-0.2897573057420456,-0.6572967425838532,1.4195263741501307,0.0,1.7557554295662687,-0.7796050136701824,-0.11321979000221992,0.4965093765077217,1.133613272409687,-0.24470205493557656,0.9150771921783847,-0.7171590007194856,-1.08806304535276,-0.19223226273338156,0.0,-0.2441773897488002,-0.9206365314474275,0,0.9249933117714163,0.4092915910936164,0.22762733692973505,3,3,0.0473149183871143,0.05817303570850637,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,0.6112717881584927,-0.609753432864797,251000,12.433212202169727,0.5983989319211572,1.2638410070317971,-1.3196661041070215,1.7557554295662683,0.22762733692973514,-1.0050592292441711,-0.7884084844276392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,1.1218626489961379,1.1131348823937768,0.3754509257319145,-0.1677572755245996,-0.8933848117573663,-0.010117102402742991,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.6084166724415284,-0.8812600663712978,0.6976879137676423,-0.24083833964356371,-0.8037272179086946,0.3429796756956076,-0.22691412896156857,-1.0308425671235266,-0.5539678704929726,0.0,3,3,3,0.5288720032005534,-0.2897573057420456,-0.5575044325360218,-0.2158703262590247,0.0,-0.4882982339358614,-0.7796050136701824,-0.11321979000221992,-1.126671562880101,1.133613272409687,-0.24470205493557656,-0.9720769499403378,-0.7171590007194856,-1.08806304535276,-0.19223226273338156,0.0,-0.9381850520278723,-0.9206365314474275,0,0.7718369163287141,0.4092915910936164,0.8743559011261485,3,3,-0.7528338308686585,-0.32746106797358804,-0.3789300327479652,-0.10778500740716919,3.298816226842304,-0.049294810442501176,0,-0.08281199525614229,0.24546429402358622,-0.609753432864797,132500,11.794345471549745,-1.1893552084947379,-0.05758154964044725,-0.15351785280184987,-0.48829823393586175,0.8743559011261486,0.200272557957291,0.992622942839244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,-0.9023783869193406,-1.060576886800751,-0.9615906811320829,2.1429683823243564,-0.8933848117573663,0.8139840172538492,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.6060451795204587,-0.8812600663712978,0.38761738514794425,0.5899434143000318,0.002633012998881914,-0.5605689323197035,0.8822248771702781,0.652802820306337,0.8478642751952704,0.0,3,4,3,1.4426529824783867,-0.2897573057420456,-0.21535936951488552,1.3695905970384008,0.0,1.2325816282512558,-0.7796050136701824,-0.11321979000221992,0.11808449474428508,1.133613272409687,-0.24470205493557656,0.9150771921783847,-0.7171590007194856,0.20098650064059703,-0.19223226273338156,0.0,0.44983027253027186,0.6997366740455303,3,0.8101260151893896,0.4092915910936164,0.27419179355187684,3,3,0.41404976179601016,-0.08643975317227903,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-0.8519581883811331,0.14473945123558488,208900,12.249615734512616,0.2585548994407242,1.2308937890052263,0.9435015884077355,1.2325816282512554,0.27419179355187695,-0.8747530900872562,-0.6440005308654595,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.8281294970183529,0.006791980979684051,-0.02566155632728436,0.09095011281496666,0.4941154666553003,-0.9454062278463108,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.6013021936783193,-0.8812600663712978,0.6356738080437027,0.14495202488955483,1.6153534748140348,-0.5605689323197035,1.208442231914939,1.1338443595720122,1.6368023664895839,0.0,3,5,3,2.1807068503566365,-0.2897573057420456,-0.3745518641149975,2.078054434811069,0.0,1.972921913130991,-0.7796050136701824,-0.11321979000221992,0.6535914029000917,1.133613272409687,-0.24470205493557656,0.9150771921783847,-0.7171590007194856,0.20098650064059703,-0.19223226273338156,0.0,0.44983027253027186,0.6997366740455303,4,1.1930170037961452,1.8216358138814481,1.9194692608675525,3,3,0.9808217925188492,-0.006099314905176035,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,0.9770792822933991,0.8992323353359668,297000,12.601490784782536,0.729958110663089,1.6681026331062414,0.4156399504442912,1.9729219131309905,1.9194692608675525,-1.1679419031903147,-1.0772243915519986,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,1.5868002666981176,1.2503234807842514,-0.02566155632728436,1.0435901430572716,0.31095246261230197,-0.13532137393498117,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5989307007572495,-0.6227486723806752,-1.1627352579505459,-0.6978130180775544,-1.610087448816271,1.2465282837109186,-1.0750792512976866,0.749011128159472,2.2822971684576587,0.0,3,2,3,-0.6309269320366961,-0.2897573057420456,0.39052251291837664,-0.41249244863646134,0.0,0.041456369911415616,-0.7796050136701824,-0.11321979000221992,-0.7434866197108349,-0.8113114596657564,-0.24470205493557656,-0.9720769499403378,-0.7171590007194856,-1.08806304535276,-0.19223226273338156,0.0,0.44983027253027186,-0.9206365314474275,0,0.7335478174680385,0.4092915910936164,1.122699669777571,3,3,-0.7528338308686585,0.4438071393906008,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-1.2177656825160394,-0.609753432864797,89471,11.401681006153428,-0.6738339831064412,-0.2629870781678621,-1.0539033601741692,0.04145636991141525,1.1226996697775713,1.0472624624772373,-0.7884084844276392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,-0.7378878218117809,-1.1452804532312335,-1.4295552435344812,1.8107169672633585,-0.8933848117573663,0.3430523997498479,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
-0.5965592078361798,-0.8812600663712978,1.8139418167985553,1.1100539289325346,2.4217137057216114,-0.5605689323197035,1.1105770254915408,0.9895318977923097,1.9106486461124035,0.0,3,5,3,2.1129263931025113,-0.2897573057420456,-0.0062707198908578034,2.477540651704909,0.0,2.407254880260435,-0.7796050136701824,-0.11321979000221992,0.9677554556848315,1.133613272409687,-0.24470205493557656,0.9150771921783847,-0.7171590007194856,0.20098650064059703,-0.19223226273338156,0.0,1.143837934809344,0.6997366740455303,4,1.0781497072141186,1.8216358138814481,1.6400825211347019,3,3,3.572970344795363,1.0865306455274246,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-1.2177656825160394,-1.364246316965179,326000,12.694655727828804,0.9785649435760578,1.889632161969155,1.44613078534345,2.4072548802604348,1.6400825211347023,-1.1679419031903147,-1.0772243915519986,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,2.023203806779398,2.0053804257136436,-0.33763793126221714,0.6133983981848605,0.22595580372648455,-0.7570433006060334,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5918162219940404,0.41129690358181514,-1.1627352579505459,-1.31039159875717,0.8089932439064584,2.1500768917262296,-1.7927574317359405,0.9895318977923097,-0.5539678704929726,0.0,3,3,3,-0.30206619498890463,-0.2897573057420456,0.08639356801069994,-0.40312949042801194,0.0,-0.6659799023069978,1.4370518050106753,-0.11321979000221992,0.9106347188148788,1.133613272409687,-0.24470205493557656,-0.9720769499403378,1.2931837358511546,1.4900360466339542,-0.19223226273338156,0.0,0.44983027253027186,0.6997366740455303,4,-2.3295800913860063,-1.0030526316942152,-1.5056052151166528,2,2,-0.7528338308686585,-0.7130951716556825,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-0.12034320011132021,0.8992323353359668,155000,11.951186847493476,0.9347103595072557,-0.2528870056809849,-3.2206290429436497,-0.6659799023069981,-1.5056052151166526,1.8290992974187261,-0.932816437989819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,0.4336878357910416,1.0003700117470609,-0.02566155632728436,-1.6060956051301438,0.6132468387512645,5.80932515092384,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
-0.5894447290729706,1.7038538735349282,-2.278989160981459,-0.9526814786522849,0.002633012998881914,-0.5605689323197035,0.9148466126447442,0.652802820306337,0.20236947322719576,0.0,3,5,3,1.1991454138246782,-0.2897573057420456,-0.6074005875599375,0.5518922468338231,0.0,0.32114047753264885,-0.7796050136701824,-0.11321979000221992,-0.5411840099630857,1.133613272409687,-0.24470205493557656,0.9150771921783847,-0.7171590007194856,-1.08806304535276,-0.19223226273338156,0.0,-0.9381850520278723,-0.9206365314474275,0,0.8484151140500652,0.4092915910936164,-0.2742340288866817,3,3,-0.7528338308686585,1.2954157850218924,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-0.48615069424622664,-1.364246316965179,164000,12.00762780434872,-0.43053802900605953,0.6338725890999782,-1.7447414834516837,0.32114047753264846,-0.2742340288866815,-0.9724826944549424,-0.7402724999069127,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,-0.07656861107322496,-0.42504031168124173,0.9102675684775133,0.025130894358926553,-0.8933848117573663,-0.28513530251390656,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5870732361519009,-0.8812600663712978,-0.03469867483208462,-0.3699716930014272,-0.8037272179086946,1.2465282837109186,-0.25953586443603466,0.7971152820860395,-0.5539678704929726,0.0,4,3,3,0.42343573636080345,-0.2897573057420456,-0.38880790840754487,-0.12536173024401417,0.0,-0.3928765972180289,-0.7796050136701824,-0.11321979000221992,-1.0576506724955748,1.133613272409687,-0.24470205493557656,-0.9720769499403378,-0.7171590007194856,0.20098650064059703,-0.19223226273338156,0.0,-0.2441773897488002,-0.9206365314474275,0,-0.49170334607357935,-1.0030526316942152,-0.9882223637595221,3,3,-0.7528338308686585,1.4078923985958367,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-1.2177656825160394,-0.609753432864797,132500,11.794345471549745,-1.090465287240139,0.03252954322817081,-0.37699464078066475,-0.39287659721802926,-0.9882223637595219,0.2328490927465197,-0.8365444689483658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,-0.8050268279781317,-1.0229019876215488,-1.2289990025048823,-0.4245929687119989,-0.8933848117573663,0.5091556736315787,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5847017432308311,-0.8812600663712978,0.6976879137676423,-0.04052067238482807,-0.8037272179086946,1.2465282837109186,-0.6509966901296276,1.0857402056454448,-0.5539678704929726,0.0,3,3,3,0.4711330951692618,-0.2897573057420456,-0.16308720710887858,0.23043068167706166,0.0,-0.017770852878963184,-0.7796050136701824,-0.11321979000221992,-0.7863271723632993,-0.8113114596657564,-0.24470205493557656,-0.9720769499403378,-0.7171590007194856,0.20098650064059703,-0.19223226273338156,0.0,-0.9381850520278723,0.6997366740455303,4,-0.9894616312623616,-1.0030526316942152,-0.9882223637595221,3,3,-0.7528338308686585,0.5723518406179656,1.5927776878265592,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,0.24546429402358622,0.8992323353359668,147000,11.898194668458824,-0.7276958456043789,0.363094583936164,0.1580285599182663,-0.017770852878963454,-0.9882223637595219,0.6889205797957215,-1.029088407031272,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,-0.4223344928299319,-0.87480065981365,-0.9615906811320829,-0.6077915006454953,0.9582769877227792,0.29341234281564904,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5823302503097615,-0.8812600663712978,0.6356738080437027,0.08271046399130483,-0.8037272179086946,1.2465282837109186,-0.16167065801263641,-0.9346342592703916,0.5414172479983057,0.0,3,3,3,1.04601178817647,-0.2897573057420456,-0.8022331928914179,0.1055912388977368,0.0,-0.1493869035242494,-0.7796050136701824,-0.11321979000221992,-0.8815284004798871,1.133613272409687,-0.24470205493557656,-0.9720769499403378,1.2931837358511546,0.20098650064059703,-0.19223226273338156,0.0,-0.2441773897488002,-0.9206365314474275,0,-0.41512514835222825,0.4092915910936164,0.31040859314687597,3,3,-0.7528338308686585,-0.7130951716556825,-0.3789300327479652,-0.10778500740716919,-0.2777627167687017,-0.049294810442501176,0,-0.08281199525614229,-0.12034320011132021,-0.609753432864797,156000,11.95761769646754,-0.850572783069677,0.2511258920525923,0.3321014987848914,-0.14938690352424977,0.3104085931468761,0.13511948837883359,0.8963509737977908,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,-0.5566125051626336,-0.9267660379918601,0.3754509257319145,1.0368355378118985,-0.8933848117573663,-0.016507534247011367,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
-0.5799587573886917,-0.8812600663712978,0.07754685652824621,0.43219325133377756,-0.8037272179086946,0.3429796756956076,0.034059754834160065,-0.6460093357109864,-0.5539678704929726,0.0,3,4,3,1.4526945317012199,-0.2897573057420456,-0.21060735475070308,1.3883165134552997,0.0,1.2029680168560666,-0.7796050136701824,-0.11321979000221992,0.09666421841805281,-0.8113114596657564,-0.24470205493557656,0.9150771921783847,-0.7171590007194856,0.20098650064059703,-0.19223226273338156,0.0,0.44983027253027186,0.6997366740455303,3,-0.18539055518817488,0.4092915910936164,0.16554139476687937,3,3,1.1141799173948115,-0.7130951716556825,-0.3789300327479652,-0.10778500740716919,3.0752800428666163,-0.049294810442501176,0,-0.08281199525614229,-1.583573176650946,-0.609753432864797,175000,12.07254696717504,0.23825085090055614,1.243290577325563,0.7687914735738122,1.2029680168560661,0.16554139476687943,-0.060339720356538645,0.6075350666734315,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,0.8230940715558765,-0.39282177721075145,-0.02566155632728436,0.009030375037809192,0.4955174541374203,-0.9438755504130867,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
